16062014	50	74
17062014	60	83
18062014	63	84
19062014	56	81
20062014	61	82
21062014	61	91
22062014	47	93
23062014	48	86
24062014	51	71
25062014	49	72
26062014	43	66
27062014	42	68
28062014	43	82
29062014	51	81
30062014	56	89
1072014	49	72
2072014	45	87
3072014	49	88
4072014	52	90
5072014	51	76
6072014	53	87
7072014	51	78
8072014	56	82
9072014	56	81
10072014	43	83
11072014	32	75
12072014	41	65
13072014	48	71
14072014	65	82
15072014	64	86
16072014	52	85
17072014	59	81
18072014	59	86
19072014	52	78
20072014	58	85
21072014	49	80
22072014	63	92
23072014	59	83
24072014	58	83
25072014	61	87
26072014	67	91
27072014	54	82
28072014	53	83
29072014	60	86
30072014	54	85
31072014	45	74
1082014	52	75
2082014	57	81
3082014	50	88
4082014	48	71
5082014	55	86
6082014	46	87
7082014	59	94
8082014	44	90
9082014	50	88
10082014	47	78
11082014	43	86
12082014	41	80
13082014	51	91
14082014	46	78
15082014	40	84
16082014	48	72
17082014	42	74
18082014	42	93
19082014	54	85
20082014	45	72
21082014	38	76
22082014	51	86
23082014	51	84
24082014	56	88
25082014	62	85
26082014	78	97
27082014	58	95
28082014	48	83
29082014	45	70
30082014	38	88
31082014	35	81
1092014	55	85
2092014	60	83
3092014	51	80
4092014	49	78
5092014	41	76
6092014	41	88
7092014	37	86
8092014	55	93
9092014	51	74
10092014	48	74
11092014	51	88
12092014	52	88
13092014	48	75
14092014	53	77
15092014	47	76
16092014	48	78
17092014	52	83
18092014	53	76
19092014	53	79
20092014	45	73
21092014	48	78
22092014	55	79
23092014	45	77
24092014	59	85
25092014	50	79
26092014	50	95
27092014	63	96
28092014	54	86
29092014	55	89
30092014	45	92
1102014	50	76
2102014	57	79
3102014	61	90
4102014	62	81
5102014	48	77
6102014	55	83
7102014	64	91
8102014	67	90
9102014	62	91
10102014	60	91
11102014	58	85
12102014	53	77
13102014	33	74
14102014	58	92
15102014	65	87
16102014	62	83
17102014	68	90
18102014	60	83
19102014	62	91
20102014	41	83
21102014	60	77
22102014	50	74
23102014	57	85
24102014	49	91
25102014	56	92
26102014	64	93
27102014	69	94
28102014	68	94
29102014	48	78
30102014	36	84
31102014	50	81
1112014	46	77
2112014	45	76
3112014	57	76
4112014	55	91
5112014	56	89
6112014	48	79
7112014	58	90
8112014	68	95
9112014	63	81
10112014	66	87
11112014	62	87
12112014	58	85
13112014	57	87
14112014	52	75
15112014	51	86
16112014	67	95
17112014	57	79
18112014	52	84
19112014	61	84
20112014	60	82
21112014	61	77
22112014	47	82
23112014	53	91
24112014	51	81
25112014	54	75
26112014	55	80
27112014	56	86
28112014	56	93
29112014	65	92
30112014	60	88
1122014	51	82
2122014	55	82
3122014	51	78
4122014	61	94
5122014	65	91
6122014	57	82
7122014	59	76
8122014	56	91
9122014	52	79
10122014	53	92
11122014	44	75
12122014	52	90
13122014	54	78
14122014	61	79
15122014	60	78
16122014	60	78
17122014	62	79
18122014	60	86
19122014	53	94
20122014	61	91
21122014	63	95
22122014	62	79
23122014	60	91
24122014	59	90
25122014	65	93
26122014	63	91
27122014	62	87
28122014	65	96
29122014	56	94
30122014	60	88
31122014	66	92
1012015	65	88
2012015	66	87
3012015	62	92
4012015	61	94
5012015	71	94
6012015	62	84
7012015	62	93
8012015	75	94
9012015	72	93
10012015	58	90
11012015	63	92
12012015	68	92
13012015	64	92
14012015	62	92
15012015	74	94
16012015	50	94
17012015	73	94
18012015	82	96
19012015	70	95
20012015	66	89
21012015	72	92
22012015	65	92
23012015	57	90
24012015	66	96
25012015	65	93
26012015	54	78
27012015	50	78
28012015	53	79
29012015	57	78
30012015	56	83
31012015	55	89
1022015	53	90
2022015	60	93
3022015	52	91
4022015	58	92
5022015	65	95
6022015	74	95
7022015	64	95
8022015	82	94
9022015	64	95
10022015	69	93
11022015	66	91
12022015	56	87
13022015	56	81
14022015	59	90
15022015	57	85
16022015	65	83
17022015	59	82
18022015	53	83
19022015	66	92
20022015	66	95
21022015	70	93
22022015	65	93
23022015	63	89
24022015	59	93
25022015	57	82
26022015	61	86
27022015	58	89
28022015	57	89
1032015	55	84
2032015	53	77
3032015	66	89
4032015	54	95
5032015	52	92
6032015	75	92
7032015	69	97
8032015	83	97
9032015	76	98
10032015	80	97
11032015	74	92
12032015	66	89
13032015	59	89
14032015	43	90
14032015	43	83
16032015	48	75
17032015	55	84
18032015	59	94
19032015	68	83
20032015	61	91
21032015	56	85
22032015	63	92
23032015	67	93
24032015	51	87
25032015	58	76
26032015	55	80
27032015	61	85
28032015	56	83
29032015	62	83
30032015	57	87
31032015	64	85
1042015	58	85
2042015	60	82
3042015	59	83
4042015	59	83
5042015	56	87
6042015	63	94
7042015	67	95
8042015	63	89
9042015	62	88
10042015	58	87
11042015	62	88
12042015	52	90
13042015	50	89
14042015	59	85
15042015	56	89
16042015	62	82
17042015	52	81
18042015	61	93
19042015	54	91
20042015	53	86
21042015	52	82
22042015	61	91
23042015	63	88
24042015	58	83
25042015	50	82
26042015	52	79
27042015	59	86
28042015	63	88
29042015	60	84
30042015	76	96
1052015	61	95
2052015	69	91
3052015	62	90
4052015	62	82
5052015	60	82
6052015	65	81
7052015	64	86
8052015	69	94
9052015	65	94
10052015	74	94
11052015	68	90
12052015	65	93
13052015	60	92
14052015	63	91
15052015	57	85
16052015	62	91
17052015	57	86
18052015	54	91
19052015	48	78
20052015	53	88
21052015	58	73
22052015	58	92
23052015	54	87
24052015	59	85
25052015	60	85
26052015	45	81
27052015	43	73
28052015	48	72
29052015	49	76
30052015	52	67
31052015	53	85
1062015	73	86
2062015	60	87
3062015	58	80
4062015	57	78
5062015	70	88
6062015	64	90
7062015	63	86
8062015	43	82
9062015	53	75
10062015	48	81
11062015	58	86
12062015	58	88
13062015	69	88
14062015	53	88
15062015	60	87
16062015	65	86
17062015	50	81
18062015	62	82
19062015	58	78
20062015	69	90
21062015	60	88
22062015	65	86
23062015	61	79
24062015	61	80
25062015	59	79
26062015	63	82
27062015	54	83
28062015	56	87
29062015	64	89
30062015	61	89
1072015	56	89
2072015	62	84
3072015	57	84
4072015	68	85
5072015	60	83
6072015	51	83
7072015	57	82
8072015	53	79
9072015	46	83
10072015	38	81
11072015	52	80
12072015	46	81
13072015	48	70
14072015	46	77
15072015	55	79
16072015	58	89
17072015	42	87
18072015	59	88
19072015	50	82
20072015	47	84
21072015	44	79
22072015	47	67
23072015	44	67
24072015	46	67
25072015	48	73
26072015	38	74
27072015	54	78
28072015	44	78
29072015	46	81
30072015	57	72
31072015	58	74
1082015	56	77
2082015	54	77
3082015	54	70
4082015	60	84
5082015	52	87
6082015	59	87
7082015	72	89
8082015	57	88
9082015	57	85
10082015	57	83
11082015	57	77
12082015	41	75
13082015	47	84
14082015	52	83
15082015	37	80
16082015	44	81
17082015	47	80
18082015	57	79
19082015	61	86
20082015	55	79
21082015	55	82
22082015	54	81
23082015	55	83
24082015	51	78
25082015	59	87
26082015	55	82
27082015	39	68
28082015	51	79
29082015	40	68
30082015	50	84
31082015	45	82
1092015	44	75
2092015	50	76
3092015	54	72
4092015	50	89
5092015	68	89
6092015	56	86
7092015	40	68
8092015	39	71
9092015	53	88
10092015	41	85
11092015	58	86
12092015	58	80
13092015	75	90
14092015	52	85
15092015	54	82
16092015	40	84
17092015	46	70
18092015	44	75
19092015	55	85
20092015	52	85
21092015	44	83
22092015	34	75
23092015	42	85
24092015	50	85
25092015	44	83
26092015	53	86
27092015	44	85
28092015	41	74
29092015	35	85
30092015	59	86
1102015	45	82
2102015	64	90
3102015	68	85
4102015	56	81
5102015	62	87
6102015	64	85
7102015	61	74
8102015	51	72
9102015	56	75
10102015	43	77
11102015	48	78
12102015	50	77
13102015	52	75
14102015	43	74
15102015	42	69
16102015	45	78
17102015	58	73
18102015	51	74
19102015	48	80
20102015	49	78
21102015	40	69
22102015	42	78
23102015	50	75
24102015	55	90
25102015	73	89
26102015	58	89
27102015	64	89
28102015	55	80
29102015	61	88
30102015	47	71
31102015	53	80
1112015	44	72
2112015	54	72
3112015	63	80
4112015	70	89
5112015	73	90
6112015	53	88
7112015	49	86
8112015	56	80
9112015	40	69
10112015	48	69
11112015	46	73
12112015	47	84
13112015	59	78
14112015	62	79
15112015	59	78
16112015	51	78
17112015	57	80
18112015	37	74
19112015	56	84
20112015	48	89
21112015	51	81
22112015	52	76
23112015	49	77
24112015	57	81
25112015	59	86
26112015	58	76
27112015	58	77
28112015	56	77
29112015	57	77
30112015	57	84
1122015	57	84
2122015	58	84
3122015	57	87
4122015	45	84
5122015	45	79
6122015	52	78
7122015	61	77
8122015	59	74
9122015	52	88
10122015	61	89
11122015	69	90
12122015	56	79
13122015	57	77
14122015	56	78
15122015	57	82
16122015	62	83
17122015	62	76
18122015	56	86
19122015	57	78
20122015	57	73
21122015	53	73
22122015	47	72
23122015	50	84
24122015	49	87
25122015	44	75
26122015	48	74
27122015	49	76
28122015	51	77
29122015	52	85
30122015	66	89
31122015	61	90
1012016	67	92
2012016	58	90
3012016	66	86
4012016	63	87
5012016	63	85
6012016	45	83
7012016	44	82
8012016	64	88
9012016	58	85
10012016	68	87
11012016	64	85
12012016	66	88
13012016	59	87
14012016	63	89
15012016	64	81
16012016	60	80
17012016	62	80
18012016	61	82
19012016	64	84
20012016	54	81
21012016	59	74
22012016	59	83
23012016	64	86
24012016	62	86
25012016	62	83
26012016	54	84
27012016	55	88
28012016	57	73
29012016	56	73
30012016	44	76
31012016	53	83
1022016	52	70
2022016	52	70
3022016	46	71
4022016	51	82
5022016	57	89
6022016	66	86
7022016	69	90
8022016	78	91
9022016	76	91
10022016	84	91
11022016	76	91
12022016	69	89
13022016	62	87
14022016	62	87
15022016	54	89
16022016	54	89
17022016	54	89
18022016	54	89
19022016	64	87
20022016	62	83
21022016	62	83
22022016	62	84
23022016	62	84
24022016	63	89
25022016	63	89
26022016	63	89
27022016	73	91
28022016	64	89
29022016	64	86
1032016	57	85
2032016	68	80
3032016	63	83
4032016	60	87
5032016	66	89
6032016	70	87
7032016	53	82
8032016	64	88
9032016	60	89
10032016	51	78
11032016	61	85
12032016	60	85
13032016	63	83
14032016	63	84
15032016	62	80
16032016	74	90
17032016	70	92
18032016	61	89
19032016	57	87
20032016	45	76
21032016	63	82
22032016	60	85
23032016	56	88
24032016	64	90
25032016	65	90
26032016	50	89
27032016	50	83
28032016	46	79
29032016	37	69
30032016	62	89
31032016	53	74
1042016	57	87
2042016	57	82
3042016	62	84
4042016	56	94
5042016	52	89
6042016	61	94
7042016	51	89
8042016	53	84
9042016	57	88
10042016	59	89
11042016	65	89
12042016	61	88
13042016	67	92
14042016	53	89
15042016	60	91
16042016	65	89
17042016	52	89
18042016	49	78
19042016	52	83
20042016	51	77
21042016	59	85
22042016	54	85
23042016	57	79
24042016	55	82
25042016	57	88
26042016	59	82
27042016	55	86
28042016	59	85
29042016	53	86
30042016	54	79
1052016	61	86
2052016	61	86
3052016	61	86
4052016	58	88
5052016	57	87
6052016	53	83
7052016	45	86
8052016	41	81
9052016	47	77
10052016	42	73
11052016	44	83
12052016	44	85
13052016	57	90
14052016	53	76
15052016	52	72
16052016	48	90
17052016	53	92
18052016	56	85
19052016	47	87
20052016	45	74
21052016	41	84
22052016	44	81
23052016	46	88
24052016	42	83
25052016	44	86
26052016	51	92
27052016	49	88
28052016	46	73
29052016	46	71
30052016	51	74
31052016	53	92
1062016	58	90
2062016	42	93
3062016	61	93
4062016	64	90
5062016	51	81
6062016	54	87
7062016	57	87
8062016	52	88
9062016	42	71
10062016	42	74
11062016	55	76
12062016	53	88
13062016	61	89
14062016	52	81
15062016	65	92
16062016	61	92
17062016	54	79
18062016	43	90
19062016	58	89
20062016	60	93
21062016	57	89
22062016	43	80
23062016	56	90
24062016	54	80
25062016	49	74
26062016	43	76
27062016	52	85
28062016	43	70
29062016	52	87
30062016	44	85
1072016	48	84
2072016	43	73
3072016	44	75
4072016	46	83
5072016	44	75
6072016	51	69
7072016	46	72
8072016	35	74
9072016	51	83
10072016	48	85
11072016	46	83
12072016	45	85
13072016	51	86
14072016	55	89
15072016	47	90
16072016	49	90
17072016	55	83
18072016	55	74
19072016	72	95
20072016	72	95
21072016	63	87
22072016	56	87
23072016	56	93
24072016	49	92
25072016	60	88
26072016	34	86
27072016	48	74
28072016	47	87
29072016	57	88
30072016	54	89
31072016	64	87
1082016	51	88
2082016	53	88
3082016	54	78
4082016	64	94
5082016	73	94
6082016	66	91
7082016	69	88
8082016	52	81
9082016	70	92
10082016	52	92
11082016	68	92
12082016	59	90
13082016	59	90
14082016	48	88
15082016	52	89
16082016	45	76
17082016	47	72
18082016	42	74
19082016	60	85
20082016	53	86
21082016	49	83
22082016	46	88
23082016	50	83
24082016	49	85
25082016	57	88
26082016	56	91
27082016	52	90
28082016	40	83
29082016	48	80
30082016	52	78
31082016	47	69
1092016	49	90
1102016	50	77
1112016	48	81
1122016	57	87
2092016	49	86
2102016	51	83
2112016	64	93
2122016	56	90
3092016	42	87
3102016	62	93
3112016	64	90
3122016	70	94
4092016	51	85
4102016	61	93
4112016	61	92
4122016	65	93
5092016	49	91
5102016	55	89
5112016	48	84
5122016	53	76
6092016	44	86
6102016	72	93
6112016	42	66
6122016	52	75
7092016	49	89
7102016	79	95
7112016	43	71
7122016	49	75
8092016	42	83
8102016	68	95
8112016	36	72
8122016	55	82
9092016	45	82
9102016	60	89
9112016	54	89
9122016	55	95
10092016	43	86
10102016	60	84
10112016	51	82
10122016	46	85
11092016	42	74
11102016	49	82
11112016	50	88
11122016	53	79
12092016	52	87
12102016	45	75
12112016	60	93
12122016	60	85
13092016	47	88
13102016	54	84
13112016	59	93
13122016	47	80
14092016	52	75
14102016	41	80
14112016	60	90
14122016	57	77
15092016	43	66
15102016	59	79
15112016	60	84
15122016	57	84
16092016	41	83
16102016	56	79
16112016	62	80
16122016	47	81
17092016	39	71
17102016	56	79
17112016	57	91
17122016	51	90
18092016	48	84
18102016	56	80
18112016	53	89
18122016	60	92
19092016	43	81
19102016	46	75
19112016	60	89
19122016	52	79
20092016	54	78
20102016	50	77
20112016	59	87
20122016	48	85
21092016	62	81
21102016	53	89
21112016	56	78
21122016	48	89
22092016	55	84
22102016	49	87
22112016	55	80
22122016	49	87
23092016	41	81
23102016	47	87
23112016	57	78
23122016	56	82
24092016	54	85
24102016	51	92
24112016	53	84
24122016	56	87
25092016	57	81
25102016	53	87
25112016	58	90
25122016	59	77
26092016	52	84
26102016	59	79
26112016	53	78
26122016	44	78
27092016	48	91
27102016	47	79
27112016	66	91
27122016	42	75
28092016	49	88
28102016	61	88
28112016	66	87
28122016	53	70
29092016	51	87
29102016	57	87
29112016	58	87
29122016	50	80
30092016	30	84
30102016	58	88
30112016	56	90
30122016	53	77
31102016	57	83
31122016	54	77
1012017	59	73
2012017	47	84
3012017	48	81
4012017	50	81
5012017	47	78
6012017	32	85
7012017	47	72
8012017	56	75
9012017	54	93
10012017	56	89
11012017	47	78
12012017	50	76
13012017	44	77
14012017	52	72
15012017	39	83
16012017	60	93
17012017	54	89
18012017	51	89
19012017	55	75
20012017	54	92
21012017	47	80
22012017	55	87
23012017	50	70
24012017	49	71
25012017	50	78
26012017	53	86
27012017	61	92
28012017	59	84
29012017	59	83
30012017	58	82
31012017	57	77
1022017	57	84
2022017	61	94
3022017	54	89
4022017	63	91
5022017	59	91
6022017	65	90
7022017	76	96
8022017	76	94
9022017	79	89
10022017	75	92
11022017	70	92
12022017	67	91
13022017	66	90
14022017	66	83
15022017	62	80
16022017	54	86
17022017	49	87
18022017	46	95
19022017	61	94
20022017	67	93
21022017	55	90
22022017	60	87
23022017	57	79
24022017	56	84
25022017	63	94
26022017	63	82
27022017	61	87
28022017	53	83
1032017	56	78
2032017	45	74
3032017	54	90
4032017	61	88
5032017	58	93
6032017	54	89
7032017	65	94
8032017	60	89
9032017	61	86
10032017	73	94
11032017	67	85
12032017	70	88
13032017	73	96
14032017	69	95
15032017	67	95
16032017	59	95
17032017	61	91
18032017	57	93
19032017	58	95
20032017	65	91
21032017	50	82
22032017	54	80
23032017	60	93
24032017	60	94
25032017	55	89
26032017	69	93
27032017	67	87
28032017	64	87
29032017	60	83
30032017	63	90
31032017	60	94
1042017	59	88
2042017	59	82
3042017	56	76
4042017	51	74
5042017	59	77
6042017	64	93
7042017	55	78
8042017	61	89
9042017	53	77
10042017	54	79
11042017	57	81
12042017	52	77
13042017	57	71
14042017	60	84
15042017	65	96
16042017	61	85
17042017	56	84
18042017	59	91
19042017	74	94
20042017	68	94
21042017	70	92
22042017	74	94
23042017	54	90
24042017	55	88
25042017	59	89
26042017	64	81
27042017	60	81
28042017	55	85
29042017	56	76
30042017	57	80
1052017	58	77
2052017	56	94
3052017	58	94
4052017	62	90
5052017	63	92
6052017	65	91
7052017	61	88
8052017	64	91
9052017	51	75
10052017	48	89
11052017	55	87
12052017	65	90
13052017	52	83
14052017	51	92
15052017	54	90
16052017	61	85
17052017	60	81
18052017	54	89
19052017	59	93
20052017	58	84
21052017	58	90
22052017	57	76
23052017	53	84
24052017	56	78
25052017	51	74
26052017	62	90
27052017	50	91
28052017	51	81
29052017	60	76
30052017	62	80
31052017	57	88
1062017	52	76
2062017	62	95
3062017	53	91
4062017	51	75
5062017	52	69
6062017	47	79
7062017	62	93
8062017	69	93
9062017	75	93
10062017	55	93
11062017	48	91
12062017	46	89
13062017	59	89
14062017	43	91
15062017	51	73
16062017	46	92
17062017	61	94
18062017	58	87
19062017	56	78
20062017	53	80
21062017	60	81
22062017	60	82
23062017	45	71
24062017	42	73
25062017	45	84
26062017	50	84
27062017	53	84
28062017	42	81
29062017	46	86
30062017	51	90
1072017	48	93
2072017	51	90
3072017	57	85
4072017	56	93
5072017	50	85
6072017	36	78
7072017	46	88
8072017	44	76
9072017	37	79
10072017	61	89
11072017	59	92
12072017	57	92
13072017	47	83
14072017	55	78
15072017	49	77
16072017	45	77
17072017	59	81
18072017	31	83
19072017	43	79
20072017	64	88
21072017	63	88
22072017	56	86
23072017	47	71
24072017	49	78
25072017	56	85
26072017	53	82
27072017	47	91
28072017	57	87
29072017	44	82
30072017	53	79
31072017	58	84
1082017	42	85
2082017	34	67
3082017	39	77
4082017	41	66
5082017	38	82
6082017	47	91
7082017	36	80
8082017	42	89
9082017	48	81
10082017	55	77
11082017	38	85
12082017	47	91
13082017	48	93
14082017	56	91
15082017	45	91
16082017	57	91
17082017	51	90
18082017	51	90
19082017	51	84
20082017	54	93
21082017	49	81
22082017	48	92
23082017	57	84
24082017	54	79
25082017	47	85
26082017	50	80
27082017	51	76
28082017	48	91
29082017	53	92
30082017	65	95
31082017	61	89
1092017	55	87
2092017	51	90
3092017	59	80
4092017	48	80
5092017	39	88
6092017	36	62
7092017	39	75
8092017	47	85
9092017	50	86
10092017	40	70
11092017	47	76
12092017	33	71
13092017	37	69
14092017	41	67
15092017	45	78
16092017	45	79
17092017	51	75
18092017	50	71
19092017	47	76
20092017	54	79
21092017	50	82
22092017	59	91
23092017	60	93
24092017	59	86
25092017	55	82
26092017	57	88
27092017	60	89
28092017	59	83
29092017	55	82
30092017	55	84
1102017	56	91
2102017	51	75
3102017	51	75
4102017	47	78
5102017	43	80
6102017	29	67
7102017	38	66
8102017	44	67
9102017	46	71
10102017	50	77
11102017	60	82
12102017	57	82
13102017	54	81
14102017	51	90
15102017	60	93
16102017	58	81
17102017	60	90
18102017	62	93
19102017	58	84
20102017	52	81
21102017	40	68
22102017	37	73
23102017	43	75
24102017	49	77
25102017	48	77
26102017	47	83
27102017	43	77
28102017	47	90
29102017	48	83
30102017	56	82
31102017	41	90
1112017	45	90
2112017	45	84
3112017	46	72
4112017	52	76
5112017	49	64
6112017	46	71
7112017	49	78
8112017	51	77
9112017	58	82
10112017	61	92
11112017	66	90
12112017	66	85
13112017	65	91
14112017	51	93
15112017	64	92
16112017	54	90
17112017	63	91
18112017	60	92
19112017	57	81
20112017	55	78
21112017	52	80
22112017	52	89
23112017	49	74
24112017	56	91
25112017	50	80
26112017	60	90
27112017	60	80
28112017	53	81
29112017	52	80
30112017	59	76
1122017	56	89
2122017	47	76
3122017	44	90
4122017	39	73
5122017	39	73
6122017	37	81
7122017	54	80
8122017	52	81
9122017	54	81
10122017	51	74
11122017	51	74
12122017	51	74
13122017	51	74
14122017	51	74
15122017	51	74
16122017	51	74
17122017	51	74
18122017	48	72
19122017	46	72
20122017	46	72
21122017	48	73
22122017	48	67
23122017	41	73
24122017	46	73
25122017	46	73
26122017	56	88
27122017	52	83
28122017	54	89
29122017	54	91
30122017	56	81
31122017	56	75
1012018	52	83
2012018	45	82
3012018	74	95
4012018	69	96
5012018	69	95
6012018	71	94
7012018	77	95
8012018	80	93
9012018	71	93
10012018	70	94
11012018	67	94
12012018	67	95
13012018	50	91
14012018	46	90
15012018	49	70
16012018	41	76
17012018	55	93
18012018	71	95
19012018	72	95
20012018	68	93
21012018	63	91
22012018	58	86
23012018	64	86
24012018	50	90
25012018	67	91
26012018	68	95
27012018	67	83
28012018	62	88
29012018	60	86
30012018	64	86
31012018	59	79
1022018	61	85
2022018	55	85
3022018	58	86
4022018	61	86
5022018	61	84
6022018	62	89
7022018	63	92
8022018	63	92
9022018	61	91
10022018	63	85
11022018	63	90
12022018	70	90
13022018	66	87
14022018	61	88
15022018	61	90
16022018	63	85
17022018	59	86
18022018	63	88
19022018	65	90
20022018	60	89
21022018	55	84
22022018	62	92
23022018	58	88
24022018	63	87
25022018	64	86
26022018	58	89
27022018	62	90
28022018	61	86
1032018	59	88
2032018	58	88
3032018	66	91
4032018	65	95
5032018	81	96
6032018	66	96
7032018	57	86
8032018	60	88
9032018	54	85
10032018	54	86
11032018	54	81
12032018	51	86
13032018	50	88
14032018	56	92
15032018	67	89
16032018	72	92
17032018	68	90
18032018	64	93
19032018	72	91
20032018	76	92
21032018	72	92
22032018	62	91
23032018	61	87
24032018	62	86
25032018	60	93
26032018	63	92
27032018	64	87
28032018	59	85
29032018	61	85
30032018	56	82
31032018	60	80
1042018	66	93
2042018	60	82
3042018	62	86
4042018	62	86
5042018	66	91
6042018	59	92
7042018	63	89
8042018	64	92
9042018	57	87
10042018	61	86
11042018	61	84
12042018	48	86
13042018	56	87
14042018	55	78
15042018	57	82
16042018	55	84
17042018	59	85
18042018	54	82
19042018	63	91
20042018	65	84
21042018	65	90
22042018	63	92
23042018	70	92
24042018	43	96
25042018	60	91
26042018	57	89
27042018	50	88
28042018	44	81
29042018	52	72
30042018	48	85
1052018	58	76
2052018	62	92
3052018	58	79
4052018	50	75
5052018	55	88
6052018	46	89
7052018	56	81
8052018	58	81
9052018	64	87
10052018	58	83
11052018	57	85
12052018	63	85
13052018	54	87
14052018	49	80
15052018	60	86
16052018	61	84
17052018	56	87
18052018	52	90
19052018	56	90
20052018	51	83
21052018	58	90
22052018	60	88
23052018	62	91
24052018	45	81
25052018	57	92
26052018	54	78
27052018	53	80
28052018	59	86
29052018	54	85
30052018	55	84
31052018	51	87
1062018	45	72
2062018	58	88
3062018	55	90
4062018	59	89
5062018	52	89
6062018	70	92
7062018	57	85
8062018	69	90
9062018	65	91
10062018	63	90
11062018	61	85
12062018	50	86
13062018	57	83
14062018	57	83
15062018	47	87
16062018	50	74
17062018	51	83
18062018	59	85
19062018	53	84
20062018	55	84
21062018	55	85
22062018	59	90
23062018	56	85
24062018	56	80
25062018	57	73
26062018	49	69
27062018	38	74
28062018	49	86
29062018	51	86
30062018	63	84
1072018	50	83
2072018	55	72
3072018	53	89
4072018	50	90
5072018	51	90
6072018	49	79
7072018	44	75
8072018	58	75
9072018	51	67
10072018	47	86
11072018	40	77
12072018	50	82
13072018	46	68
14072018	40	77
15072018	46	76
16072018	38	79
17072018	52	81
18072018	51	85
19072018	50	77
20072018	54	85
21072018	53	92
22072018	52	83
23072018	40	86
24072018	54	87
25072018	67	89
26072018	55	87
27072018	48	85
28072018	44	62
29072018	44	66
30072018	50	73
31072018	60	82
1082018	55	88
2082018	62	87
3082018	66	86
4082018	56	86
5082018	49	88
6082018	46	70
7082018	46	66
8082018	45	68
9082018	53	78
10082018	57	82
11082018	52	78
12082018	46	70
13082018	42	69
14082018	45	72
15082018	42	72
16082018	37	85
17082018	44	85
18082018	44	72
19082018	34	71
20082018	54	90
21082018	56	92
22082018	40	69
23082018	48	70
24082018	57	74
25082018	44	83
26082018	43	84
27082018	48	79
28082018	48	87
29082018	52	87
30082018	36	75
31082018	51	73
1092018	45	80
2092018	47	85
3092018	58	89
4092018	59	90
5092018	44	90
6092018	61	86
7092018	66	91
8092018	45	81
9092018	47	84
10092018	48	75
11092018	59	79
12092018	59	81
13092018	61	81
14092018	51	77
15092018	45	74
16092018	47	82
17092018	58	80
18092018	58	80
19092018	42	74
20092018	49	75
21092018	47	75
22092018	45	78
23092018	44	78
24092018	56	79
25092018	54	77
26092018	43	79
27092018	47	72
28092018	50	79
29092018	43	80
30092018	58	93
1102018	59	84
2102018	55	87
3102018	52	80
4102018	53	72
5102018	46	74
6102018	58	81
7102018	60	85
8102018	54	85
9102018	49	81
10102018	56	92
11102018	39	89
12102018	46	75
13102018	50	88
14102018	60	89
15102018	54	83
16102018	51	90
17102018	62	90
18102018	61	86
19102018	69	91
20102018	70	92
21102018	66	87
22102018	73	92
23102018	49	76
24102018	41	82
25102018	51	82
26102018	51	81
27102018	54	83
28102018	54	81
29102018	59	79
30102018	60	77
31102018	64	92
1112018	68	89
2112018	60	84
3112018	63	79
4112018	60	82
5112018	51	81
6112018	53	84
7112018	55	81
8112018	60	79
9112018	61	80
10112018	58	75
11112018	59	86
12112018	63	85
13112018	62	85
14112018	62	85
15112018	69	88
16112018	54	86
17112018	46	77
18112018	57	89
19112018	53	78
20112018	52	87
21112018	54	86
22112018	55	92
23112018	53	90
24112018	62	88
25112018	51	81
26112018	54	90
27112018	66	91
28112018	56	77
29112018	60	82
30112018	64	82
1122018	57	81
2122018	43	75
3122018	55	79
4122018	53	78
5122018	56	88
6122018	49	88
7122018	49	79
8122018	52	75
9122018	50	79
10122018	61	84
11122018	60	77
12122018	60	92
13122018	55	84
14122018	57	86
15122018	52	84
16122018	52	90
17122018	43	79
18122018	45	83
19122018	47	82
20122018	55	88
21122018	52	76
22122018	58	92
23122018	61	87
24122018	60	87
25122018	62	84
26122018	62	82
27122018	60	85
28122018	61	85
29122018	60	89
30122018	62	81
31122018	55	74
1012019	53	75
2012019	63	80
3012019	56	90
4012019	63	84
5012019	61	80
6012019	57	78
7012019	64	93
8012019	67	93
9012019	62	91
10012019	60	91
11012019	65	89
12012019	65	88
13012019	60	83
14012019	53	77
15012019	53	78
16012019	55	80
17012019	65	93
18012019	64	88
19012019	67	83
20012019	61	81
21012019	57	75
22012019	56	78
23012019	57	75
24012019	61	89
25012019	61	90
26012019	67	93
27012019	72	92
28012019	71	93
29012019	59	87
30012019	54	87
31012019	57	83
1022019	54	78
2022019	53	84
3022019	61	85
4022019	61	84
5022019	65	90
6022019	70	91
7022019	62	91
8022019	64	86
9022019	55	80
10022019	46	85
11022019	49	82
12022019	59	87
13022019	53	76
14022019	51	86
15022019	53	86
16022019	50	83
17022019	60	91
18022019	60	82
19022019	68	88
20022019	69	91
21022019	63	89
22022019	64	83
23022019	64	86
24022019	64	83
25022019	56	77
26022019	55	89
27022019	57	92
28022019	53	80
1032019	53	75
2032019	58	87
3032019	57	78
4032019	61	80
5032019	50	79
6032019	56	90
7032019	57	85
8032019	55	85
9032019	55	86
10032019	53	82
11032019	55	82
12032019	54	81
13032019	57	82
14032019	55	83
15032019	52	83
16032019	56	82
17032019	54	81
18032019	62	84
19032019	59	80
20032019	60	81
21032019	59	78
22032019	51	78
23032019	60	93
24032019	60	83
25032019	57	76
26032019	55	80
27032019	55	93
28032019	57	92
29032019	59	82
30032019	56	78
31032019	58	82
